Ensembl Gene ID	Chromosome Name	Gene Start (bp)	Gene End (bp)
AGAP010136	3	49317276	49317725
AGAP010137	3	49319449	49321593
AGAP010138	3	49329101	49345246
AGAP010139	3	49356301	49362525
AGAP010140	3	49362915	49364048
AGAP010141	3	49364451	49365588
AGAP010142	3	49370055	49390808
AGAP010143	3	49409660	49414135
AGAP010144	3	49420819	49421462
AGAP010145	3	49425840	49430314
AGAP010146	3	49434839	49436537
AGAP010147	3	49458955	49484075
AGAP010148	3	49482656	49483656
AGAP010149	3	49486871	49490420
AGAP010150	3	49504044	49508479
AGAP010151	3	49509601	49511676
AGAP010152	3	49511931	49515371
AGAP010153	3	49515450	49516150
AGAP010154	3	49520682	49524076
AGAP010155	3	49527643	49528986
AGAP010156	3	49548211	49555550
AGAP010157	3	49580073	49591319
AGAP010158	3	49599773	49642633
AGAP010159	3	49670245	49670900
AGAP010160	3	49671242	49684903
AGAP010161	3	49704218	49705858
AGAP010162	3	49749614	49758102
AGAP010163	3	49777595	49778224
AGAP013737	3	5874203	5875164
AGAP010164	3	49778787	49791943
AGAP010165	3	49792453	49793563
AGAP010166	3	49815488	49817249
AGAP010167	3	49815488	49819401
AGAP010168	3	49827193	49831210
AGAP010169	3	49870078	49880191
AGAP010170	3	49882257	49884126
AGAP010171	3	49889320	49894795
AGAP010172	3	49898854	49907005
AGAP010173	3	49908013	49910396
AGAP010174	3	49911343	49913215
AGAP010175	3	49913799	49928922
AGAP010176	3	49929505	49930748
AGAP010177	3	49945623	49946200
AGAP010178	3	49946255	49947904
AGAP010179	3	49948461	49951694
AGAP010180	3	49952491	49955724
AGAP010181	3	49957969	49958678
AGAP010182	3	49959165	49961061
AGAP010183	3	49961429	49971850
AGAP010184	3	49987232	49989642
AGAP010185	3	50067945	50068484
AGAP010186	3	50210751	50228184
AGAP010187	3	50335455	50337262
AGAP010188	3	50353363	50355492
AGAP010189	3	50359299	50378794
AGAP010190	3	50380866	50383255
AGAP010191	3	50383673	50385023
AGAP010192	3	50386147	50392930
AGAP010193	3	50403559	50410500
AGAP010194	3	50414991	50416886
AGAP010195	3	50417385	50418789
AGAP013742	3	3990212	3991035
AGAP010197	3	50453367	50474730
AGAP010198	3	50570660	50574073
AGAP010199	3	50576313	50577211
AGAP010200	3	50577928	50605043
AGAP010201	3	50614023	50653786
AGAP010202	3	50680411	50686377
AGAP010203	3	50688708	50692599
AGAP010204	3	50692921	50695624
AGAP010205	3	50697217	50698440
AGAP010206	3	50701903	50707215
AGAP010207	3	50715494	50720053
AGAP010208	3	50750906	50756568
AGAP010209	3	50807222	50832322
AGAP010210	3	50835619	50836797
AGAP010211	3	50837058	50838854
AGAP010212	3	50839258	50840010
AGAP010213	3	50839898	50840757
AGAP010214	3	50841072	50845226
AGAP010215	3	50845784	50846930
AGAP010216	3	50847276	50848590
AGAP010217	3	50848449	50851177
AGAP010218	3	50851907	50871670
AGAP010219	3	50911789	50914690
AGAP013758	3	2792972	2797139
AGAP010220	3	50915600	50916631
AGAP010221	3	50961498	50976999
AGAP010222	3	51044882	51054405
AGAP010223	3	51184227	51186053
AGAP010224	3	51264622	51266484
AGAP010225	3	51271438	51272328
AGAP010226	3	51272221	51289162
AGAP010227	3	51289757	51290415
AGAP010228	3	51290850	51293424
AGAP010229	3	51294571	51297332
AGAP010230	3	51299821	51308410
AGAP010231	3	51310530	51311120
AGAP010232	3	51314284	51322930
AGAP010233	3	51329079	51332606
AGAP010234	3	51335884	51339757
AGAP010235	3	51345177	51357275
AGAP010236	3	51361532	51362430
AGAP010237	3	51366355	51367253
AGAP010238	3	51370047	51376204
AGAP010239	3	51394010	51407462
AGAP010240	3	51410285	51411162
AGAP010241	3	51441954	51444540
AGAP010242	3	51455722	51469790
AGAP010243	3	51522643	51532705
AGAP010244	3	51531041	51531802
AGAP010245	3	51542864	51554877
AGAP010246	3	51647259	51649184
AGAP010247	3	51649377	51650173
AGAP010248	3	51650343	51651057
AGAP010249	3	51651374	51654892
AGAP010250	3	51656461	51657783
AGAP010251	3	51658302	51662103
AGAP010252	3	51662576	51663616
AGAP010253	3	51664587	51665791
AGAP010254	3	51684894	51687015
AGAP010255	3	51707622	51709016
AGAP010256	3	51711990	51713087
AGAP010257	3	51714118	51715735
AGAP010258	3	51716563	51719983
AGAP010259	3	51727896	51751309
AGAP010260	3	51753347	51756084
AGAP010261	3	51759254	51777762
AGAP010262	3	51783549	51784436
AGAP010263	3	51784910	51786019
AGAP010264	3	51803373	51808325
AGAP010265	3	51820780	51844428
AGAP010266	3	51851517	51878621
AGAP010267	3	51878698	51881324
AGAP010268	3	51882086	51883354
AGAP010269	3	51888596	51891751
AGAP010270	3	51911177	51911514
AGAP010271	3	51913527	51916023
AGAP010272	3	51917004	51920501
AGAP010273	3	51921336	51925198
AGAP010274	3	51934259	51936528
AGAP010275	3	51937102	51940123
AGAP010276	3	51943996	51945830
AGAP010277	3	51946202	51947261
AGAP010278	3	51946679	51947433
AGAP010279	3	51965805	51967867
AGAP010280	3	51982000	51984540
AGAP010281	3	51987227	52014754
AGAP013738	3	3260861	3262352
AGAP010282	3	52033775	52038486
AGAP010283	3	52042711	52059885
AGAP010284	3	52069576	52070481
AGAP010285	3	52096196	52096619
AGAP010286	3	52106441	52113985
AGAP010287	3	52161878	52162651
AGAP010288	3	52172251	52173633
AGAP010289	3	52212077	52213576
AGAP010290	3	52237449	52248062
AGAP010291	3	52266283	52270108
AGAP010292	3	52301036	52349893
AGAP010293	3	52354660	52358904
AGAP010294	3	52418651	52422892
AGAP010295	3	52457332	52467838
AGAP010296	3	52492111	52500833
AGAP010297	3	52614364	52617318
AGAP010298	3	52655670	52657280
AGAP010299	3	52834101	52834469
AGAP010300	3	52838426	52839181
AGAP010301	3	52844369	52845088
AGAP010302	3	52851999	52854757
AGAP010303	3	52903957	52937651
AGAP010304	3	52951761	52996140
AGAP010305	3	53004969	53006434
AGAP010306	3	53015176	53016525
AGAP010307	3	53071753	53087640
AGAP010308	3	53091293	53094028
AGAP010309	3	53112380	53112981
AGAP008293	3	8629287	8630170
AGAP008285	3	8573927	8575276
AGAP008286	3	8575793	8577794
AGAP008287	3	8578154	8580618
AGAP008288	3	8592563	8601449
AGAP008289	3	8615286	8623519
AGAP009832	3	44043400	44044363
AGAP008420	3	10567079	10567579
AGAP009143	3	27410675	27428759
AGAP010132	3	49285621	49287337
AGAP008179	3	6403240	6404970
AGAP009316	3	31241289	31242351
AGAP010196	3	50438641	50439462
AGAP009166	3	28045440	28048127
AGAP010083	3	48678464	48682312
AGAP007938	3	3214448	3217145
AGAP009033	3	24362997	24365015
AGAP009978	3	47043842	47053562
AGAP008350	3	9726877	9731776
AGAP008183	3	6438670	6443979
AGAP008998	3	22928195	22930946
AGAP008091	3	5403364	5405361
AGAP007866	3	2368647	2370615
AGAP008366	3	10077333	10082432
AGAP008654	3	14064429	14067173
AGAP008407	3	10368017	10375160
AGAP008364	3	10061667	10075623
AGAP008368	3	10083049	10087589
AGAP009217	3	28842176	28843507
AGAP009844	3	44101481	44102868
AGAP009263	3	30075961	30080381
AGAP009215	3	28835295	28836687
AGAP008835	3	19283717	19285880
AGAP009098	3	25583653	25586392
AGAP013103	3	5095195	5095821
AGAP010102	3	49146965	49147426
AGAP009870	3	44603608	44604143
AGAP009873	3	44630238	44631526
AGAP013337	3	49145656	49146108
AGAP009877	3	44663896	44669862
AGAP009855	3	44354419	44356474
AGAP007756	3	307779	314239
AGAP013367	3	49143471	49143926
AGAP012428	4	99144	118448
AGAP012429	4	284129	301557
AGAP012430	4	400424	400717
AGAP012431	4	455777	456720
AGAP012432	4	465890	466427
AGAP012433	4	652045	657021
AGAP012434	4	693250	702197
AGAP012435	4	724393	725257
AGAP012436	4	733845	735012
AGAP012437	4	746385	765916
AGAP012438	4	815977	816135
AGAP012439	4	957216	968255
AGAP012440	4	1033023	1035147
AGAP012441	4	1043444	1070839
AGAP012442	4	1115215	1119798
AGAP012443	4	1191149	1197633
AGAP012444	4	1202694	1204275
AGAP012445	4	1233022	1242628
AGAP012446	4	1285872	1286230
AGAP012447	4	1553917	1557262
AGAP012448	4	1889914	1890248
AGAP012449	4	1960110	1960827
AGAP012450	4	2427726	2428785
AGAP012451	4	2642148	2643305
AGAP012452	4	2902896	2918987
AGAP012453	4	3285837	3288374
AGAP012454	4	3314914	3315674
AGAP012455	4	3392133	3393195
AGAP012456	4	3412287	3412685
AGAP012457	4	3596131	3596856
AGAP012458	4	3606927	3607684
AGAP012459	4	3952384	3953815
AGAP012460	4	4103349	4106447
AGAP012461	4	4121046	4160150
AGAP012463	4	4316357	4317790
AGAP012464	4	4402406	4412447
AGAP012465	4	4489520	4491661
AGAP012467	4	4628305	4633370
AGAP012468	4	4906444	4908716
AGAP012469	4	4969618	4979812
AGAP012470	4	5013547	5014550
AGAP012471	4	5017527	5019578
AGAP012472	4	5031995	5032559
AGAP012473	4	5080168	5081151
AGAP012474	4	5389151	5390741
AGAP012475	4	5401955	5403142
AGAP012476	4	5473282	5474597
AGAP012477	4	5484444	5486412
AGAP012478	4	5488330	5488952
AGAP012479	4	5572106	5574152
AGAP012480	4	5604039	5604823
AGAP012481	4	5769148	5773136
AGAP012483	4	6217289	6219143
AGAP012484	4	6762490	6777709
AGAP012485	4	6864690	6878598
AGAP012486	4	6962251	6963890
AGAP012488	4	7099119	7100741
AGAP012489	4	7130428	7131102
AGAP012490	4	7152636	7153533
AGAP012491	4	7203045	7214334
AGAP012492	4	7259067	7260017
AGAP012493	4	7607073	7610307
AGAP012494	4	7853459	7854252
AGAP012495	4	8191509	8192279
AGAP012496	4	8194507	8194758
AGAP012497	4	8211746	8212277
AGAP012498	4	8286148	8288258
AGAP012499	4	8385983	8388466
AGAP012500	4	8396909	8398833
AGAP012501	4	8549648	8551136
AGAP012502	4	9124811	9163451
AGAP012503	4	9174524	9176011
AGAP012504	4	9250769	9274693
AGAP012505	4	9255340	9256252
AGAP012506	4	9603939	9604843
AGAP012507	4	9825987	9832420
AGAP012508	4	9837235	9847723
AGAP012509	4	9851866	9857808
AGAP012513	4	9867560	9869630
AGAP012514	4	9870259	9871325
AGAP012515	4	10361377	10362153
AGAP012516	4	10367448	10382276
AGAP012517	4	10382698	10383513
AGAP012518	4	10616498	10619119
AGAP012519	4	10717918	10720303
AGAP012520	4	10829320	10829946
AGAP012521	4	10871508	10873649
AGAP012522	4	10887687	10888481
AGAP012523	4	10902878	10905731
AGAP012524	4	10906513	10907494
AGAP012525	4	10943322	10944622
AGAP012526	4	11214664	11216768
AGAP012527	4	11564125	11565905
AGAP012528	4	11583485	11583673
AGAP012529	4	11588004	11588717
AGAP012530	4	11605301	11605477
AGAP012531	4	11610264	11610664
AGAP012532	4	11835172	11836597
AGAP012533	4	11895868	11896869
AGAP012534	4	11990749	11991368
AGAP012535	4	12306063	12306455
AGAP012536	4	12319449	12320272
AGAP012537	4	12586737	12588239
AGAP012538	4	12674195	12675097
AGAP012539	4	12980634	12988351
AGAP012540	4	13008221	13008772
AGAP012541	4	13014203	13014598
AGAP012542	4	13388590	13389166
AGAP012543	4	13516277	13517415
AGAP012545	4	14189968	14190864
AGAP012546	4	14252703	14253354
AGAP012547	4	14534204	14536327
AGAP012548	4	14654022	14659597
AGAP012549	4	14662691	14663580
AGAP012550	4	14836379	14837215
AGAP012551	4	15182338	15182748
AGAP012552	4	15195478	15196445
AGAP012553	4	15576814	15577523
AGAP012554	4	15788392	15788966
AGAP012555	4	15799447	15799732
AGAP012556	4	15939378	15940121
AGAP012557	4	16209499	16218313
AGAP012558	4	16234859	16235170
AGAP012559	4	16235426	16235836
AGAP012560	4	16236864	16237169
AGAP012561	4	16263382	16263989
AGAP012562	4	16414053	16415019
AGAP012563	4	16505596	16506099
AGAP012564	4	16565167	16565940
AGAP012565	4	16623269	16625392
AGAP012566	4	16633202	16634204
AGAP012567	4	16660864	16661636
AGAP012568	4	16664238	16665627
AGAP012569	4	16939871	16940696
AGAP012570	4	17013453	17014645
AGAP012571	4	17080322	17081294
AGAP012572	4	17171181	17171591
AGAP012573	4	17180423	17180833
AGAP012574	4	17181087	17181398
AGAP012575	4	17183598	17184480
AGAP012576	4	17197912	17198843
AGAP012577	4	17207134	17209551
AGAP012578	4	17274754	17275475
AGAP012581	4	17437539	17438715
AGAP012582	4	17570184	17571319
AGAP012583	4	17584355	17584680
AGAP012584	4	17665453	17667903
AGAP012585	4	17786620	17787720
AGAP012586	4	17815690	17816001
AGAP012587	4	17832614	17833460
AGAP012588	4	17957254	17958303
AGAP012589	4	18115172	18115972
AGAP012590	4	18229442	18230803
AGAP012592	4	18302255	18302788
AGAP012593	4	18708459	18709042
AGAP012594	4	18734566	18735132
AGAP012596	4	18787682	18788188
AGAP012597	4	18826004	18831650
AGAP012598	4	19001113	19001943
AGAP012599	4	19066313	19067210
AGAP012600	4	19109858	19110662
AGAP012601	4	19131828	19132218
AGAP012602	4	19136051	19136398
AGAP012603	4	19198917	19199822
AGAP012604	4	19223537	19224790
AGAP012605	4	19227531	19234205
AGAP012606	4	19369809	19372090
AGAP012607	4	19475368	19475832
AGAP012608	4	19476426	19477669
AGAP012609	4	19600596	19601587
AGAP012610	4	19885350	19885731
AGAP012611	4	19943725	19944865
AGAP012612	4	20274490	20275298
AGAP012613	4	20332357	20332644
AGAP012614	4	20406809	20408961
AGAP012615	4	20467787	20475033
AGAP012616	4	20920789	20923374
AGAP012617	4	20925067	20925537
AGAP012619	4	21063584	21063931
AGAP012620	4	21134166	21135256
AGAP012621	4	21145274	21146503
AGAP012622	4	21290487	21291198
AGAP012623	4	21312662	21313789
AGAP012624	4	21460257	21461067
AGAP012625	4	21467556	21467897
AGAP012626	4	21580827	21581587
AGAP012627	4	21653897	21654217
AGAP012628	4	21661829	21665031
AGAP012629	4	21702621	21703508
AGAP012630	4	21703982	21705091
AGAP012631	4	21776615	21777290
AGAP012632	4	21799250	21801531
AGAP012633	4	21818699	21819604
AGAP012634	4	21823428	21826228
AGAP012635	4	21887952	21890369
AGAP012636	4	21914055	21915165
AGAP012637	4	21921422	21922777
AGAP012638	4	21966311	21967729
AGAP012641	4	21981187	21984631
AGAP012642	4	22120840	22121563
AGAP012643	4	22128462	22130074
AGAP012644	4	22154460	22155268
AGAP012645	4	22214349	22216166
AGAP012646	4	22315079	22315493
AGAP012647	4	22331035	22332165
AGAP012648	4	22332617	22333826
AGAP012649	4	22408259	22410213
AGAP012650	4	22414748	22415609
AGAP012651	4	22416045	22416964
AGAP012652	4	22563965	22564681
AGAP012653	4	22625822	22627884
AGAP012654	4	22628479	22629344
AGAP012655	4	22658646	22661074
AGAP012656	4	22665022	22665876
AGAP012657	4	22678973	22679947
AGAP012658	4	22697816	22698745
AGAP012659	4	22699010	22699835
AGAP012660	4	22711302	22712025
AGAP012661	4	22744316	22744783
AGAP012662	4	22746971	22748221
AGAP012663	4	22759630	22760364
AGAP012664	4	22762745	22764650
AGAP012665	4	22802085	22802888
AGAP012666	4	22871414	22872648
AGAP012667	4	22878821	22880485
AGAP012668	4	22947593	22950020
AGAP012669	4	22985563	22986069
AGAP012670	4	23072592	23073585
AGAP012671	4	23073701	23074499
AGAP012672	4	23077418	23079574
AGAP012673	4	23080970	23081500
AGAP012674	4	23086078	23087007
AGAP012675	4	23121642	23122421
AGAP012676	4	23127441	23127989
AGAP012677	4	23286013	23286465
AGAP012678	4	23296366	23297949
AGAP012679	4	23306309	23308048
AGAP012680	4	23332291	23332802
AGAP012681	4	23333108	23333602
AGAP012682	4	23334366	23334734
AGAP012683	4	23385718	23386897
AGAP012684	4	23505605	23507237
AGAP012685	4	23541846	23544062
AGAP012686	4	23588386	23589474
AGAP012690	4	23676273	23677493
AGAP012691	4	23693819	23694612
AGAP012692	4	23767760	23768731
AGAP012693	4	23853377	23854431
AGAP012694	4	23942672	23943392
AGAP012695	4	23946824	23947693
AGAP012696	4	24016567	24017643
AGAP012697	4	24018586	24019358
AGAP012698	4	24025429	24026059
AGAP012699	4	24083366	24085582
AGAP012700	4	24184971	24185705
AGAP012701	4	24203571	24204809
AGAP012702	4	24209429	24210153
AGAP012703	4	24226294	24228623
AGAP012704	4	24390796	24392125
AGAP012705	4	24412707	24413502
AGAP012706	4	24451662	24452190
AGAP012707	4	24457627	24458654
AGAP012708	4	24524247	24526229
AGAP012709	4	24531720	24532127
AGAP012710	4	24533170	24533544
AGAP012711	4	24533827	24534201
AGAP012712	4	24537275	24539105
AGAP012713	4	24602739	24604554
AGAP012714	4	24728945	24729493
AGAP012715	4	24752722	24753779
AGAP012716	4	24850487	24851529
AGAP012717	4	24915268	24916463
AGAP012718	4	25040603	25041993
AGAP012719	4	25060286	25060582
AGAP012720	4	25105332	25106302
AGAP012721	4	25122680	25123410
AGAP012722	4	25157836	25158687
AGAP012723	4	25357495	25357893
AGAP012724	4	25358524	25359030
AGAP012725	4	25405743	25406609
AGAP012726	4	25547585	25549688
AGAP012727	4	25591108	25592481
AGAP012728	4	25702977	25704500
AGAP012729	4	25732336	25733191
AGAP012730	4	25779305	25780507
AGAP012731	4	25798127	25799580
AGAP012732	4	25845289	25846793
AGAP012734	4	25954803	25955440
AGAP012735	4	26034534	26034853
AGAP012736	4	26136133	26138027
AGAP012737	4	26263829	26264797
AGAP012738	4	26271904	26272297
AGAP012739	4	26294438	26294797
AGAP012740	4	26353092	26353379
AGAP012741	4	26364870	26366219
AGAP012742	4	26366639	26366993
AGAP012743	4	26372463	26373494
AGAP012744	4	26379339	26381083
AGAP012745	4	26432461	26434728
AGAP012746	4	26611757	26613359
AGAP012747	4	26641935	26642791
AGAP012748	4	26692185	26692376
AGAP012749	4	26973165	26975005
AGAP012750	4	27000702	27001018
AGAP012751	4	27089206	27089668
AGAP012752	4	27092089	27092824
AGAP012753	4	27204179	27204709
AGAP012754	4	27220879	27222455
AGAP012755	4	27339801	27340469
AGAP012756	4	27341371	27342184
AGAP012757	4	27434292	27436767
AGAP012758	4	27491965	27492285
AGAP012759	4	27504104	27504895
AGAP012760	4	27675076	27675759
AGAP012761	4	27680269	27681908
AGAP012762	4	27732533	27734015
AGAP012763	4	27814345	27815823
AGAP012764	4	27825294	27825994
AGAP012765	4	27853149	27853734
AGAP012766	4	27919594	27920772
AGAP012767	4	27970264	27970545
AGAP012768	4	27970619	27972172
AGAP012769	4	27990622	27992867
AGAP012770	4	27997305	27998401
AGAP012771	4	28001008	28001394
AGAP012772	4	28031096	28032538
AGAP012773	4	28105160	28106397
AGAP012775	4	28320305	28320598
AGAP012776	4	28490379	28490696
AGAP012777	4	28546080	28547539
AGAP012778	4	28585419	28586246
AGAP012779	4	28624454	28624806
AGAP012780	4	28634469	28634981
AGAP012781	4	28713671	28714102
AGAP012782	4	28741185	28741450
AGAP012783	4	28937690	28939051
AGAP012784	4	28949813	28950931
AGAP012787	4	28972806	28974315
AGAP012788	4	29037326	29037862
AGAP012792	4	29365971	29367493
AGAP012793	4	29396576	29397029
AGAP012795	4	29527873	29528133
AGAP012796	4	29579659	29580362
AGAP012798	4	29779865	29781627
AGAP012799	4	29843294	29844167
AGAP012800	4	30042061	30044007
AGAP012801	4	30060041	30060895
AGAP012802	4	30078510	30079766
AGAP012803	4	30149656	30150292
AGAP012804	4	30185550	30186236
AGAP012805	4	30278959	30279126
AGAP012806	4	30482323	30482898
AGAP012807	4	30590481	30590817
AGAP012808	4	30753544	30754947
AGAP012809	4	30770941	30772030
AGAP012811	4	30878109	30878784
AGAP012812	4	30917404	30917826
AGAP012813	4	30976901	30978178
AGAP012814	4	31215996	31217738
AGAP012815	4	31219001	31219547
AGAP012816	4	31294005	31294853
AGAP012817	4	31386589	31387977
AGAP012818	4	31394884	31395776
AGAP012819	4	31435938	31436804
AGAP012820	4	31559400	31560126
AGAP012821	4	31683250	31684219
AGAP012822	4	31696642	31697112
AGAP012823	4	31704582	31705072
AGAP012824	4	31791009	31791603
AGAP012825	4	32088458	32088931
AGAP012826	4	32089065	32089872
AGAP012827	4	32106852	32107253
AGAP012828	4	32199338	32200286
AGAP012829	4	32382263	32383510
AGAP012830	4	32481246	32481882
AGAP012831	4	32639368	32640665
AGAP012832	4	32681476	32682209
AGAP012833	4	32743567	32744091
AGAP012834	4	33065806	33066575
AGAP012835	4	33157225	33158034
AGAP012836	4	33197568	33198351
AGAP012837	4	33198457	33199099
AGAP012838	4	33265988	33266657
AGAP012839	4	33267109	33267405
AGAP012840	4	33299167	33300244
AGAP012841	4	33344395	33345051
AGAP012842	4	33365624	33365956
AGAP012843	4	33467896	33468676
AGAP012844	4	33488643	33488936
AGAP012845	4	33533159	33534089
AGAP012846	4	33571100	33571342
AGAP012847	4	33808087	33808809
AGAP012848	4	34050945	34052252
AGAP012849	4	34056299	34057249
AGAP012850	4	34105392	34106681
AGAP012851	4	34129899	34130597
AGAP012852	4	34130939	34131243
AGAP012853	4	34132341	34133071
AGAP012854	4	34240567	34242002
AGAP012855	4	34255309	34256439
AGAP012856	4	34279847	34281205
AGAP012857	4	34394986	34396341
AGAP012858	4	34426895	34427797
AGAP012859	4	34648729	34649588
AGAP012860	4	34687343	34687651
AGAP012861	4	34706776	34707964
AGAP012862	4	34762574	34763839
AGAP012863	4	34781875	34782300
AGAP012864	4	34789850	34790383
AGAP012865	4	34885930	34886415
AGAP012866	4	34987366	34988032
AGAP012867	4	35107623	35108585
AGAP012868	4	35129218	35129865
AGAP012869	4	35184708	35185583
AGAP012870	4	35191541	35192736
AGAP012871	4	35222596	35222803
AGAP012872	4	35447753	35448867
AGAP012873	4	35469452	35469882
AGAP012874	4	35657046	35658122
